Sun,1:30:00,2:50:00,508,cse
Sun,1:30:00,2:50:00,506,cse
Sun,1:30:00,2:50:00,307,cse
Sun,1:30:00,2:50:00,309,cse
Sun,1:30:00,2:50:00,106,cse
Sun,1:30:00,2:50:00,301,cse
Mon,1:30:00,2:50:00,204,se
Mon,1:30:00,2:50:00,506,se
Mon,1:30:00,2:50:00,401,cse
Mon,1:30:00,2:50:00,308,cse
Mon,1:30:00,2:50:00,409,cse
Mon,1:30:00,2:50:00,508,cse
Mon,1:30:00,2:50:00,307,cse
Mon,1:30:00,2:50:00,309,cse
Mon,1:30:00,2:50:00,106,cse
Mon,1:30:00,2:50:00,509,cse
Mon,1:30:00,2:50:00,206,cse
Tue,1:30:00,2:50:00,406,law
Tue,1:30:00,2:50:00,308,law
Tue,1:30:00,2:50:00,508,cse
Tue,1:30:00,2:50:00,506,cse
Tue,1:30:00,2:50:00,309,cse
Tue,1:30:00,2:50:00,409,cse
Tue,1:30:00,2:50:00,307,cse
Tue,1:30:00,2:50:00,406,cse
Tue,1:30:00,2:50:00,408,cse
Tue,1:30:00,2:50:00,509,cse
Tue,1:30:00,2:50:00,401,cse
Tue,1:30:00,2:50:00,206,cse
Tue,1:30:00,2:50:00,106,cse
Wed,1:30:00,2:50:00,204,law
Wed,1:30:00,2:50:00,308,law
Wed,1:30:00,2:50:00,508,cse
Wed,1:30:00,2:50:00,406,cse
Wed,1:30:00,2:50:00,509,cse
Wed,1:30:00,2:50:00,309,cse
Wed,1:30:00,2:50:00,307,cse
Wed,1:30:00,2:50:00,206,cse
Wed,1:30:00,2:50:00,506,cse
Wed,1:30:00,2:50:00,106,cse
Thu,1:30:00,2:50:00,204,law
Thu,1:30:00,2:50:00,308,law
Thu,1:30:00,2:50:00,508,eng
Thu,1:30:00,2:50:00,301,cse
Thu,1:30:00,2:50:00,309,cse
Thu,1:30:00,2:50:00,307,cse
Sun,3:00:00,4:20:00,204,se
Sun,3:00:00,4:20:00,308,se
Sun,3:00:00,4:20:00,508,cse
Sun,3:00:00,4:20:00,406,cse
Sun,3:00:00,4:20:00,206,cse
Sun,3:00:00,4:20:00,507,cse
Sun,3:00:00,4:20:00,307,cse
Sun,3:00:00,4:20:00,309,cse
Sun,3:00:00,4:20:00,106,cse
Sun,3:00:00,4:20:00,301,cse
Sun,3:00:00,4:20:00,509,cse
Mon,3:00:00,4:20:00,308,eng
Mon,3:00:00,4:20:00,204,eng
Mon,3:00:00,4:20:00,406,eng
Mon,3:00:00,4:20:00,206,cse
Mon,3:00:00,4:20:00,409,cse
Mon,3:00:00,4:20:00,509,cse
Mon,3:00:00,4:20:00,307,cse
Mon,3:00:00,4:20:00,309,cse
Mon,3:00:00,4:20:00,401,cse
Mon,3:00:00,4:20:00,106,cse
Mon,3:00:00,4:20:00,508,cse
Mon,3:00:00,4:20:00,506,cse
Tue,3:00:00,4:20:00,406,law
Tue,3:00:00,4:20:00,308,law
Tue,3:00:00,4:20:00,309,cse
Tue,3:00:00,4:20:00,409,cse
Tue,3:00:00,4:20:00,307,cse
Tue,3:00:00,4:20:00,204,cse
Tue,3:00:00,4:20:00,508,cse
Tue,3:00:00,4:20:00,206,cse
Tue,3:00:00,4:20:00,506,cse
Tue,3:00:00,4:20:00,509,cse
Tue,3:00:00,4:20:00,401,cse
Tue,3:00:00,4:20:00,408,cse
Tue,3:00:00,4:20:00,106,cse
Wed,3:00:00,4:20:00,204,law
Wed,3:00:00,4:20:00,308,law
Wed,3:00:00,4:20:00,406,cse
Wed,3:00:00,4:20:00,206,cse
Wed,3:00:00,4:20:00,509,cse
Wed,3:00:00,4:20:00,506,cse
Wed,3:00:00,4:20:00,106,cse
Wed,3:00:00,4:20:00,508,cse
Thu,3:00:00,4:20:00,204,law
Thu,3:00:00,4:20:00,308,law
Thu,3:00:00,4:20:00,301,cse
Thu,3:00:00,4:20:00,309,cse
Thu,3:00:00,4:20:00,307,cse
